Iteration	start_0	end_0	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44
720	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	6	6	6	6	6	6	2	2	2	2	6	6	2	2	3	6	1	1	3	7	6	6	6	6	6	6	3	3
730	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	2	6	2	2	2	2	1	1	3	3	2	2	2	2	2	6	3	3
740	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	2	2	3	3
750	1	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	2	6	2	2	3	3	1	1	3	3	2	2	3	3	2	2	3	3
760	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	6	6	6	6	6	6	2	2	2	2	6	6	2	2	6	6	1	1	6	7	6	6	6	6	2	2	6	6
770	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	6	6	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	2	6	2	2	2	6	1	1	3	3	2	2	2	2	2	2	3	3
780	2	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	2	6	2	2	2	2	1	1	3	3	2	6	2	2	2	2	3	3
790	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	2	2	3	3
800	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	6	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	2	2	3	3
810	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	2	2	3	3
820	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	6	6	1	1	3	7	2	2	6	6	2	2	3	3
830	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	6	6	6	6	6	6	2	2	2	2	6	6	2	2	6	6	1	1	6	7	6	6	6	6	2	2	6	6
840	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	6	6	1	1	2	3	2	2	6	6	2	2	6	6
850	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	6	6	2	2	6	6	1	1	6	7	6	6	6	6	2	2	6	6
860	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	4	6	1	1	2	3	2	2	6	6	2	2	6	6
870	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	6	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	6	6	6	6	6	6	2	2	2	2	6	6	2	2	5	6	1	1	5	5	4	6	6	6	2	2	5	5
880	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	6	6	2	2	4	4	1	1	5	5	4	6	4	6	2	2	5	5
890	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	2	6	2	2	2	6	1	1	3	3	2	2	2	2	2	2	3	3
900	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	6	6	6	6	6	6	2	2	2	2	6	6	2	2	6	6	3	1	2	3	2	6	6	6	6	6	6	6
910	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	2	6	2	2	2	2	1	1	3	3	2	2	2	2	2	6	3	3
920	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	2	6	2	2	2	6	1	1	3	3	2	6	2	2	2	2	3	3
930	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	6	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	6	6	6	6	6	6	2	2	2	2	6	6	2	2	4	4	1	1	5	5	4	6	4	6	2	2	5	5
940	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	2	6	2	2	2	6	1	1	3	3	2	2	2	2	2	2	3	3
950	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	2	6	2	2	2	6	1	1	3	3	2	2	2	2	2	2	3	3
960	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	2	6	2	2	2	6	1	1	3	3	2	2	2	2	2	2	3	3
970	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	2	6	2	2	2	2	1	1	3	3	2	6	2	2	2	6	3	3
980	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	6	6	3	3
990	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	2	1	1	3	3	2	2	2	2	2	6	3	3
1000	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	2	2	3	3
1010	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	6	6	2	2	4	6	1	1	5	5	4	6	6	6	2	2	5	5
1020	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	2	2	3	3
1030	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	6	6	1	1	2	3	2	2	6	6	2	2	6	6
1040	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	4	6	2	2	2	6	1	1	3	3	2	2	4	4	2	2	3	3
1050	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	2	2	3	3
1060	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	6	6	6	6	6	6	2	2	2	2	6	6	2	2	2	6	1	1	3	7	6	6	6	6	2	2	3	3
1070	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	2	2	3	3
1080	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	6	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	2	2	3	3
1090	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	6	6	2	2	4	6	1	1	4	5	4	6	6	6	2	2	4	4
1100	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	2	2	2	2	6	6	2	2	3	3
1110	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	2	2	2	2	6	6	2	2	3	3
1120	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	6	6	6	6	6	6	2	2	2	2	6	6	2	2	2	6	1	1	2	2	2	6	6	6	2	2	3	3
1130	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	2	1	1	3	3	2	2	2	6	2	2	3	3
1140	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	2	1	1	3	3	2	2	2	6	2	2	3	3
1150	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	6	6	6	6	6	6	2	2	2	2	6	6	2	2	6	6	2	1	6	6	6	6	6	6	6	6	6	6
1160	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	6	6	3	3
1170	2	4	2	2	1	1	4	4	2	2	2	2	2	2	2	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	6	2	2	2	2	1	1	3	3	2	2	2	2	2	2	3	3
1180	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	7	6	6	6	6	6	6	3	3
1190	2	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	2	6	2	2	2	2	1	1	3	3	2	2	2	2	2	2	3	3
1200	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	6	6	3	3
1210	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	2	6	2	2	2	2	1	1	3	3	2	2	6	6	2	6	3	3
1220	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	2	6	2	2	2	2	3	1	3	3	2	2	2	2	2	6	3	3
1230	4	4	2	2	1	1	4	4	2	2	2	2	6	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	6	6	3	3
1240	2	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	2	6	2	2	2	2	1	1	3	3	2	2	2	2	2	2	3	3
1250	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	6	2	6	2	2	2	2	2	2	2	6	2	2	2	6	1	1	3	3	2	2	2	2	2	2	3	3
1260	4	4	2	2	1	1	4	4	2	2	2	2	2	2	2	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	6	2	2	6	6	1	1	2	3	3	2	2	2	2	2	6	6
1270	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	6	6	6	6	6	6	2	2	2	2	6	6	2	2	6	6	1	1	6	7	6	6	2	2	6	6	6	6
1280	2	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	2	6	2	2	2	2	1	1	3	3	2	2	2	2	2	2	3	3
1290	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	6	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	6	2	2	2	2	2	2	2	6	6	1	1	2	2	2	2	2	2	2	2	1	1	1	1	6	6	6	6	6	6	2	2	2	2	6	6	2	2	6	6	1	1	6	7	6	6	2	2	6	6	6	6
1300	2	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	2	6	2	2	2	2	1	1	3	3	2	2	2	2	2	2	3	3
1310	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	2	6	2	2	2	2	1	1	3	3	2	2	2	6	2	2	3	3
1320	4	4	2	2	1	1	4	4	2	2	2	2	2	2	6	4	2	2	2	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	6	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	2	2	6	6	3	3
1330	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	2	2	6	6	3	3
1340	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	6	6	2	2	4	6	1	1	5	5	4	6	2	2	6	6	5	5
1350	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	2	2	2	2	2	2	6	6	3	3
1360	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	4	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	6	6	6	6	6	6	2	2	2	2	6	6	2	2	6	6	1	1	2	6	6	6	2	2	6	6	3	3
1370	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	2	2	2	2	2	2	6	6	3	3
1380	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	2	2	2	2	2	2	6	6	3	3
1390	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	2	2	2	2	2	2	6	6	3	3
1400	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	2	2	2	2	2	2	6	6	3	3
1410	2	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	2	6	2	2	2	2	1	1	2	2	2	6	2	2	2	2	3	3
1420	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	4	6	2	2	2	6	1	1	3	3	2	2	4	4	2	2	3	3
1430	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	2	1	1	3	3	2	2	2	6	2	2	3	3
1440	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	6	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	6	2	6	2	2	2	2	2	2	6	6	2	2	3	2	1	1	3	3	2	2	2	6	2	2	3	3
1450	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	2	2	3	3
